_unit_id,city,review
679456488,Chicago,"This has to have one of the sloiwest drive thrus of all Mcdonalds. This was incredible and how they can have this in chicago is beyond my guesses. I waited fifteen minutes for three cars ahead of me one late night. There was not much activity inside and they had more than enough workers to prevent this,"
679456489,Chicago,"My daughter visited the PlayLand area, which had signs that stated ""NO BARE FEET,"" by requirement from the Health Department, and that socks were available to purchase if needed. My family and I read signs and obey them, so I made sure that my daughter wore socks. However, other people's children were playing in bare feet. I would say that at least half of the kids in the PlayLand were without socks! I brought this to the attention of the managers in the store THREE times! Once, a manager came over and simply watched for about two minutes and then left. Other managers dismissed the complaint! Some one needs to enforce these rules, because they serve a purpose: health! I am very disgusted and disappointed by this restaurant, and their disregard for basic health and safety issues."
679456490,Chicago,"Drive-Through sucks for Customers AND Employees! I was here last winter and they built what looks like a parking lot payment booth on the edge of the building so you can pay before you get up to the next window. You have to swing sharply around this booth because the lot was most certainly designed before the booth was added. Last winter I saw a super elder employee wearing a jacket in this booth. I am certain they can not keep this booth up to required heat levels in chicago! I felt so bad for this old lady wearing a thick coat and scarf! The summer before I brought my neice to play in the playhouse and it was hotter than heck in there when I asked for airconditioning they said ""its broken"" about a week and a half later it was still hot and still broken or so I was told. You think that if a company like McDonalds called a heating and aircondition company they would be there like super fast! I think it was cost cutting saving electricity!"
679456491,Chicago,"People... its MC DONALDS! Stop taking it so seriously. Don't like the fries, ask for fresh ones. Viola! You'll have them in a few minutes. I love goilng there, I get myself a side salad or a mcdouble (with mac sauce, shreadded lettuce, minus ketchup and mustard, $1.45 instead of the BIG MAC price) and the kids a 10 piece chicken nugget meal. Under $7 for the three of us to eat and they can play and play and play until they burn out. They always knock the hell out for the night when I get home... worth more than $7 if you ask me! Eat at home and have a parfait, lets the kids play for $1. Good budget eat & play place!"
679456492,Chicago,"Management is rude and disrespectful as well as argumentative, to the customers. McDonald's Corp. should be embarrassed. I had just experience just recently with cold and old food, and I even dared to return the sandwich, and boy did I catch hell from the Manager Lady. After these reviews here and on yahoo, I may be contacting the headquarters, after all, they are the closest one to my house. I should have to contend with that no matter what."
679456493,Chicago,It's where dreams come true.
679456494,Chicago,"It has not improved the service. Sunday morning, one long line at the one register open. Lots of staff behind the counter running around looking confused. One guy moping the floor. Someone says, ""STEP OVER, STEP OVER."" One employee is at a register very busy pushing buttons. So I, ""Step Over"" to her. She looks up at me - annoyed look on her face, and says something in a foreign language, shakes her head ""No"" and then she leaves the register.The one line at the one operating register is even longer. Still the group behind the counter mills around looking clueless.I go out.I may come back in a couple of years."
679456495,Chicago,"Denied me a vanilla cone b/c it was ""too late"" assholes. Whats the point in being open for 24 hours?"
679456496,Chicago,"I went to this McDonald's for dinner and after I ordered my food and pulled up to the window they handed me a drink caddy with my drinks and two glasses in it that I didn't ask for. (I believe they charged me for these without me knowing, unless they are free.) Then I was instructed to pull forward and wait. I have had this happen before and it usually isn't a big deal. After waiting for a little bit the guy came out with my food. When inspecting it I asked him for my other french fry and he went in and grabbed it. When He came back I had inspected the bag a little more and realized I had an extra 10 piece chicken nugget but was missing another double cheese burger. When I informed him of this he looked at me and told me I was wrong because he made it himself. At this point I was very frustrated after being called a liar over a freaking cheese burger. I asked him to look in the bag and he took it back inside corrected the order by taking back the nuggets (probably to resell them) and replacing it with a burger. (only one of the burgers were made right) when handing me the bag he waved the receipt in my face (something I never received a copy of) and told me it is right now because I have your receipt. I would expect it to be right only to get home and find out that it wasn't. This isn't the first time I have had a problem at this location and I'm a little tired of spending my money at a place that obviously doesn't appreciate it."
679456497,Chicago,"The name is very misleading. They are not fast. It's as fast as your standard McDonald's. They remodeled this McDonald's into more of a family restaurant. Maybe this change will work better than their ""express"" claim."
679456498,Chicago,"What's the point of ordering an M&M's McFlurry only to have it give you an upset stomach and go right down the toilet within five minutes?How can you get one simple McFlurry order wrong? Apparently, five different ways with this location.(1) Accidentally drilling a hole through the first cup with the McFlurry machine and spilling all over your hands(2) Instead of throwing the first cup away, put it in a second cup(3) Filling the cup only halfway(4) Making the McFlurry with a spoiled milk(5) M&M's dissolving in the McFlurry somehowReminds me of why I haven't been to a McDonald's in a long time."
679456499,Chicago,"Considering their undeniable success, McDonald's is an impressive chain. They are generally known for good quality control. Unfortunately, this particular location has a lot of quality issues. The buns are not soft, and the burgers are rubbery as if prepared well in advance and nuked upon order. The fries are not fresh, and they fill the fry carton only part way. The soft drink fountain is frequently out of at least 1 drink - nobody has been paying attention and you have to tell them about it. No coffee refills here either. You get the idea."
679456500,Chicago,Alma is the so called manager at this McD's by far the worst customer service I've ever experienced she was upset because they got my order wrong and I brought it to her attention. There after I can see and hear her complaining to the other employees in front of customers not sure what's up her butt seems to me mad at the world.....very unprofessional!!!!
679456501,Chicago,"Was overcharged for a breakfast meal, told the person in charge. He didn't even care. Just said price went up. He didn't give me back the difference. I even showed him the price on the receipt."
679456502,Chicago,"Living so close to this place, I love coming here for a quick bite to eat if I'm getting groceries in the area or if I'm on my way somewhere and don't have a lotta money on me. The dollar menu is my best friend. The place is pretty small - I usually get my stuff to go so I don't have to worry about that. The service is pretty standard for McDonald's and wait isn't that long.It's located in a small shopping center so there is a parking lot. Overall, it's close and convenient - win win situation."
679456503,Chicago,"For being a McDonalds Express, there is no ""Express"" about it! The last time I was here in July, I swore it would be my last and it has been. I would rather drive to Pilsen or South Loop to another McDonalds, than to set foot in here again. The parking is ridiculous...be careful and grab your kids hands while crossing the lot!I was in a hurry that summer Sunday in July, so I stopped in to pick up some breakfast sandwiches to go. Not only did I wait over a half hour in line, but the order takers did not seem at all concerned that there was a line out the door. It was so crowded in there, people were breathing down my neck, actually in my personal space.  Homeless looking people were allowed to walk in and hang out and the cashier had a huge hickey on her neck. WTF!"
679456504,Chicago,"I guess the size of the place and items on the menu is what determines the name of the place. It is express as in limited menu and small place!You can order a small fries and you'll be waiting for 15 minutes. Everyone else who ordered meals would get their food before you would even though they ordered after you. After all, you're a small fry..."
679456505,Chicago,"If I could go minus 10 I would try for minus 1000...filthy dirty, I don't know how corporate let's this place stay open...disgusting"
679456506,Chicago,"This McDonald compared to a regular McDonald is pretty bad. For one, it is smaller and doesn't have all the stuff that a regular McDonald have. They do not have a drive thru since it is an Express. Also, they do not have my favorite, Sweet Tea. The service here is okay at best, but I admit, sometimes it is horrible. The parking lot is tragic if you come on Monday. It sucks that this is the closest one to me, but the food for the most part is the same as any McDonald."
679456507,Chicago,"I've been living in this neighborhood since I was 4. Back in the day, the cheapest place to get a burger and fries was Maxwell's on 31st. In my family during that time, eating at Mcdonalds was luxury item. Why was it a luxury? Because my parents highly frowned upon processed and can foods. As a rebellious child growing up, eat at a Mcdonald's was luxury. The closest place without a car had to be in McKinley Park. Fast forward a few years and the McDonald's express opened. Despite it being fastfood, it poses as a treat to all the locals in the neighborhood; after playing sports at Mcguane or just grabbing a quick bite. This Mcdonald's is very small compared to other Mcdonalds, but they do serve most items. Since they marketed their $1 menu couple of years ago, the dollar menu has never changed. McChickens and Mcdoubles were always a $1. Now with the advertised $1 breakfast menus and any size drink, there are a lot of cheap options. My only grievance is that they don't have sweet tea and salads, but unsweetened tea is available. It doesn't feel right to goto any McDonalds for a salad... it just doesn't make sense to me.I come here a couple times a month for ice coffee, hot coffee and a sandwich or two. The location is convenient to grab a quick bite, pick up my dry cleaning, or pick up a few small items from Walgreens. The occurrence of pan-handlers has increased since Pacific Garden Missions moved to Canal St and it has also died down since the new police station has been placed on 31st and Halsted. Slowly and surely this neighborhood is urbanizing. I can't wait to see more of it."
679456508,Chicago,They forgot my order:( I was waiting 15 mins for my food.
679456509,Chicago,"AVOID- Horrendous lines, horrendous customer service, horrendous parking lot.Enjoy the homeless people begging for money."
679456510,Chicago,"One time I was waiting for my meal, about 10 minutes went by, I asked the cashier where is my foods? She answered someone took it, I waited another 5 minutes for them to make another one. This has happened to me twice at this MacDonald, I don't know who to blame, the customers who thought there is another bag of food sitting here and just grab it or the cashier who didn't care the right person get the foods. Anyway, this MacDonald is one of kind, I went to many other fast foods joints."
679456511,Chicago,"If I were to die and go to hell, this McDonald's would certainly provide a worthy backdrop for a nightmare imagined.Let's begin the story of my worst dinner of my life at this sad little stop in a strip mall of no particular visual appeal under a bleak and cold Chicago evening. All things being fair, the culinary experience was doomed for failure given certain personal and tragic circumstances I won't get into here.Upon stepping to the counter, I gave pause to the abbreviated menu not worthy of a McDonald's Express, which is a new concept to me all-together. I decided to play it safe with the classic cheeseburger meal with an intimidating amount of fries and drink aka ""The Value Meal"". My meal was served up a little too quickly with all due credit to the server. The food seemed to appear from nowhere - gremlins cooking the food? I could see the grease seeping through one of the burger wrappers. At this point I made a snap substitution request, no coke, coffee instead - a hot beverage will make the grease go down smoother. My server obligated me in silence and I acknowledged her generosity. I took my tray and chose a seat by the front windows where parked cars would treat the diner with blinding light from their headlights, but at least it was somewhat devoid of the cold glowing light emitting from the overhead florescent located in the rear of the restaurant.I sat down and emptied the contents of the bag, fries and napkins, no ketchup. I tasted one of the fries to determine if they were worthy of ketchup-free consumption, but alas no, they were slightly cold with a texture that left an unpleasant lump in your throat. I fetched several ketchup packets from the server, kept under tight security behind the counter and returned to my table.Spilling out the ketchup packets on the table, I noticed dried droplets of ketchup on the plastic packets. No turning back now, I dug into my dinner with a overwhelming sadness for humanity and myself. So, to sum up:Fries. They left an odd taste of seafood or fish to my palette. Perhaps they co-mingled food in the fryer. The luke-warm temparture made it a bit difficult to choke them down. Maybe some beer would have helped the process.Cheeseburgers. Lifting the top bun of any burger, you can tell right away if there was any love in the preparation. Though consumable, the burgers were not satisfying and tasted as if they sat under a heat lamp for too long, also lukewarm.Coffee. I have tasted better coffee from a mechanical contraption in a corporate lunch room. It was watery, lukewarm and slightly sweet in a way that amplified everything that went wrong with the coffee.Ketchup Packets. Looks like they were dropped on the floor at some point or recycled from a previous diner that did not use up all their ketchup.Customer Service. No complaints here, it's not exactly the most cheery place to work. Servers were speedy, helpful and responsive."
679456512,Chicago,"This is a McDonald's Express, so it sadly doesn't have the entire menu at all times. It reminds me that advertisements often include ""participation and availability may vary by location"" notices - this would be one of those cases. Fortunately, the smaller menu means fewer different things for their cooks to remember how to prepare or distract them from these key menu items.Over half of the times I've been in here, no matter how busy, I've had my food handed to me in less than 2 minutes from paying for it. That's Express, people!The only thing that drags this place down is the atmosphere. the counter is tiny and only holds two registers, so at any busy point in time, the line of people engulfs the only walking space and makes its way to the door, and sometimes extends OUT the door, though I've only seen that during dinner times as I've passed by on my way home from Unique or something.The soda machine has once or twice been low on syrup, yielding a nasty beverage - but it's outside the counter, so you can refill it with something else on your own. The tables for sitting are VERY close together, meaning it's difficult to eat your food in peace at this location without being bothered by someone's family issues or rampant children. It can get very loud here.But all in all, if you're stopping in for something to go, this is a great place for that. Just make sure to check that what you want is on their smaller menu, and take note that sometimes the sales regular McDonald's can have on menu items doesn't necessarily apply here. So pay attention, and then you can enjoy your McDonald's food.And you'll enjoy it better at home instead of sitting in cramped quarters with rambunctious broodlings."
679456513,Chicago,They have bad service and very rude
679456514,Chicago,"It's McDonald's so I don't expect a lot. As this location is on my route to work, I stop in every so often. The drive up is a nightmare so they lost a point.  Whether it's morning or night, there's always a long line. I normally park on the residential street and walk over. Inside it's been newly remodeled from a few years earlier. Everything is affordable and there's even a dollar menu. I've found the customer service here just average. My last incident the supervisor was rude about a request I made to my order so they lost another point there. I get that they are unpaid and overworked, but I didn't pick this job for you hun and not everyone eats the same."
679456515,Chicago,"Im not a big fan of mcdonalds. But once in a great while I'll go. The four times that I have gone there in the 3 years I live in this area they have gotten every single order wrong. The last straw was today when I was in a hurry and got home only to see a wrong order. I checked it when they first gave it to me all wrappers look good get home open wrappers and they aren't the right sandwiches! I drive all the way back ask for a manager told her this happens every single time, she got me the right order but no apology. As of matter of fact she said nothing at all! Never again. Don't go to this location"
679456517,Chicago,"This McDonalds has the worst service of any that I have visited in the world - and I Mean that quite literally. Cold food, incorrect orders after long wait times, prices on their own menu not even being honored, the list goes on and on. In fact, they automatically upcharge you unless you specify that you only want a small or regular, you will be paying almost $10 for a large meal that you didn't even want. While this sounds like an easy fix, if you aren't fluent in Spanish, good luck communicating with any of the employees who work here."
679456518,Chicago,Ooh All nightALL nightooh every nightso hold tight...hold tight...oooh baby hold tight!Any way you want itthat's the way you need itAny way you want itthat's the way you need itany way you want it!Sweet FUCing Chili sauce! That's what inspired me to break into Journey songs and rave about this particular 24 hour McDonald's. I did a serious U'ey when I saw the sign boasting that the new sweet chili sauce was here. Deliciouso!I smothered that sauce all over my Southern Style Crispy sandwich. It was amazing!
679456519,Chicago,"I am going to be a connoisseur of everything McDonald's very soon! I didn't realize how many I have been too until they kept popping up in my feed!Okay, that's not why you came to this review to read me ramble on about nothing!Now, this McDonald's is clean and although there is sometimes a language barrier when I go I still go back because the food is always fresh and hot!The last time I went though they ran out of Canadian bacon for the egg McMuffin which was on sale buy one get one free and instead of allowing me to get another sandwich in its place I was just told I had to order something else.I thought that was wrong since they are the one that couldn't keep up with demand!Other than that I have no complaints and I have never had a problem with this McDonald'sI noticed all the other review were from years past so as a customer that comes to this one a lot...This McDonald's is A-Ok for me!"
679456520,Chicago,Breakfast stops at 10:30 am. I had no idea. Ggrrr
679456521,Chicago,"So my first experience with this McDonald's was the day that I moved in. I had a couple friends helping me. This McDonald's is directly across the street from my apartment.So, after witnessing a guy smash his van (we later were told by the po-po that it was stolen) into the light pole right at the corner, then watching him exit the vehicle and run maniacly down North Ave., away from the scene, we decided we were hungry. We thought ""why not go to McD's"". Seems logical. I mean, McD's is always the same no matter where you go, right? And it was certainly conveniently located. At least it appears conveniently located. Oh, its not. Attempting to cross North Ave. at my intersection is really a situation where you are taking your life into your hands. This is a 4, 5, 6, oh hell, I don't even know how many corners there are here, intersection. And one of the lights is only green for one side of the street, but has no sign indicating that anywhere, so people either don't stop or just stand there. You feel like you are playing Frogger. Except not with a pixellated frog, but rather with your own skin and organs.If you make it into the building with your spinal cord still attached to your body, you will see they always have at least 15 people working here. Yet, there are never more than 2 registers open at once. And the only people working those registers are either a. ancient, non-english speaking women b. mentally handicapped. Hey, I appreciate their sense of social responsibility to hire the old and degenerate. I do not appreciate the game of charades I must play with the cashiers to get my order right.While you are waiting the 15 plus minutes it takes to get your food here, you may notice that this McDonalds is a bit different from the rest. Ricky Martin pictures, signed Selena CDs and gigantic Enrique Iglesias are the decor of choice here. Apparantly, this is the Latin Rock n' Roll McDonalds. Couple that with the fact that its the only McDonald's I have ever seen that has Jalepeno's as a condiment and the fact that they look at me as if I am lost every time I walk in there, I think its safe to say the clientele here is pretty set.Overall, the location, service and neighborhood sucks. I would give it only 1 star, but hey, its open 24-7 and its McDonalds."
679456522,Chicago,At a time when people are finally realizing that we must eat healthy to be healthy McDonalds makes no moves away from their overly processed junk food. This McDonalds is focused on cars and its parking lot is twice as big as the restaurant. Go to the La Perla Tapatia which is right next door.
679456523,Chicago,"Never thought I'd write a review about a McDonald's, but I feel compelled. This one was just re-built, replacing a perfectly servicable old one. Whatever, it's their money.My problem with the new one is that its parking lot configuration and ease of ingress/egress is even more stupid than the old one, if that's possible. You see, if you're coming from the east, entrance into the lot, either via entrances on North Avenue or Lowell (one way north), is no problem. If you're coming from the west on North Avenue (or from the south on Kostner), you literally cannot enter the parking lot. At all. I thought by turning left onto Kostner (a fairly main-drag kind of street), I could enter (as you could with the old one). Nope. No entrance any more on Kostner. And you cannot turn left from North Avenue to Lowell because there's a median (I think: either way, you're risking an accident or a ticket). There's an alley directly behind the lot, which is not only fenced off from Mickey D's, but 'one way' going out. So I drive AROUND THE BLOCK, past Lowell (the one-way street next to McDonald's), to Kildare, back to North Avenue, then enter. Jesus. The entrance has one of those divided-curb thingys, which was barely wide enough for my compact car. There are TWO drive-thru lanes from which to order food, but then they merge into one waiting line, so you can end up in this single line ahead of someone who's been waiting longer, or vice-versa, so why bother? The rest was standard McDonald's (WHY can't you at least offer me salsa for my breakfast burrito?)....I got no sauce, no ketchup, no napkins, nuthin'.OK, then to get out and go back east on North Avenue, you must basically repeat the maze-bullshit from above, only in the reverse. You used to be able to exit onto Kostner, then turn left on North Avenue. Now you are forced to either go west on Grand or North Avenue or go to Lowell, north to Wabansia (past a high school) to Kildare to North Avenue. Got all that? Apparently the city thinks it's more desirable for us to drive around an entire neighborhood than to use the only (inexplicably) one-way alley in the entire neighborhood to get home from fucking McDonald's. I felt like rat in a ghetto-maze, only with a soon-to-be-cold Egg McMuffin.So in a nutshell, if you live west of here, you can't get in. If you live east of here, you can't get out. And ya can't really go north, either. It's maddening. If you must go to THIS McDonald's, walk or take the bus, seriously. From my house (at the halfway point between the two), I will just go down to the one at Kedzie/North. I realize McDonald's and/or the city are trying to protect themselves from lawsuits from our shitty driving, and that badly designed intersection, but if it's that dangerous (which it is) then just DON'T BUILD IT THERE. It's a square lot, yet needlessly complicated. Grrr."
679456524,Chicago,"Drive thru is clueless. Customer service leaves a lot to be desired. I must be honest and state that I have only passed through here for 1) a happy meal for my son or 2) a coffee. They have managed to screw both of those up. Some language barriers exist (before you judge, I am bilingual English/Spanish). I have more than once had to clarify drink orders. Plus my request for salsa for a breakfast burrito resulted in ketchup and not the salsa I wanted (aftering stating in Spanish what I wanted. )"
679456525,Chicago,I had surgery on Friday and I figured a sausage biscuit would help me have a bowel movement since I'm on pain meds. (And that says a lot about how I feel about the food here) So I begged my BF to go get me one. 1. They gave him the wrong food and 2. There was a finger nail in my hash brown bag. BEYOND DISGUSTING. Whoever is in charge here should be ashamed of themselves.
679456526,Chicago,Just a regular McDonald's . Nothing too out of the ordinary; average workers and average service. It's always busy in the mornings. The drive thru line most of the time is literally leading out of the parking lot.
679456527,Chicago,"Two all beef patties special sauce lettuce cheese pickles onions on a sesame seed bun?All that AND great customer service. The manager is all over his team here, making this a remarkably friendly McD's."
679456528,Chicago,"When I'm overly busy, convenience will often nudge itself up to be one of the weightier considerations when trying to manage dinner (when I don't have time to make dinner). But with this McDonald's, I get apprehensive driving into the parking lot because I know there is going to be an 80% chance of a wrong order. From here on out, I'm going to smack convenience across the face if it encourages me to go to this McDonald's."
679456529,Chicago,"I don't care if the owner is my next neighbor or he lives in Malaysia, if you can't consistently give people what they ordered, you suck.I've been here about 5 times. Once - I think - my order was correct. On the other times, we're not talking about forgetting the napkins. Oh no, we're talking about gross deficiencies in cooking/prep or we're talking about forgetting a cheeseburger or (as happened to me yesterday) leaving out an entire pack of chicken nuggets and the sauce. I understand screwing up every now and then, but enough times to be a theme? I'd rather the place be run by cold fascists and get my order right.I live a few blocks away, but have no plans to go back. There's other McD's around, and the cost of the gas to drive there will be made up by the increased chance that I'll actually get the crap food I paid for."
679456530,Chicago,"Normally I wouldn't take the time to rate a McDonald's as the product is relatively consistent across all locations. However, this location is terrible and deserves to be called out as such. This location is the closest to my home and as a result I would go here frequently when the McDonald's urge arose. No more. Every time I pull in to this place it seems quicker to head inside rather than sit in their slowly creeping drive through only to find out upon arriving home they failed to include an item in my order. The employees are an unmotivated bunch who doesn't seem to care about customer service. Cleanliness is marginal. There are too many other local places to go; count me out of this place for good."
679456531,Chicago,"This might be the prettiest McDonald's in the area. It was recently rennovated in the Prairie Style (Frank Lloyd Wright is a big attraction here in Oak Park) and it resembles a lovely hotel lobby. Stained glass, woodwork, even a fireplace! The reason they did this is that Ray Kroc, McDonald's founder, was from Oak Park.They really need to remodel the staff, though. You don't expect these folks to be rocket scientists (like Jackson R.) but a simple order for two people shouldn't have three mistakes! I love their Asian Chicken salad, but half the time I have to ask for the right dressing, or the packet of almonds is missing. The ugly tiny McDonald's in the basement of Children's Hospital gets it perfect every time."
679456532,Chicago,"The founder of this local resturaunt lived and went to high school less than a mile from the store. Talk about locally owned! They sell french fries, shakes, and all different types of cheeseburgers. Their logo is a cute golden m. They sell ""kids meals"" so don't be alarmed: its fun for the whole family!They have excellent soft-serve ice cream cones and strange tasting yet authentic cultural salads. I recommend the snack-wraps!"
679456533,Chicago,"Very poor service, and super slow, I hate going to this location"
679456534,Chicago,"Still a trashy location, but it has been verified that drug deals DO go on there, so you'll have something interesting to watch while the jerk taking your order gets off phone."
679456535,Chicago,"I just had the worst experience ever! First the car behind me was waited on before me and pulled in front of me. When I made it to the cashier I asked if there was an issue with the drive thru he said no. He knew what happened but didn't apologize. When I reached the window for my mocha I waited five minutes and there was no ice in the mocha. The ice had melted while I waited. They told me to pull up and they will make me a new one. After about ten cars and ten minutes, I left without my mocha!"
679456536,Chicago,I hate this place. I will go without coffee and eating no matter how tired and/or starving I am. Tons of people working and no one waits on the customers. Or the white customers take a back seat to the black customers even if the white customer is the next person in line. I complained to OakBrook Corporate Headquarters and still after that had bad experiences here. I don't think I will go to any McDonald's anymore.
679456537,Chicago,"Great people,great atmosphere , and the cashier was the sweetest girl I've ever met. Always polite and very friendly, never a problem when I go there. They have the greatest coffee around and they know exactly how I like it. Even though I work on the other side of the train tracks, I only go to that McDonalds."
679456538,Chicago,"Nice, new restaurant with a friendly cashier. Lovely interior. Bathrooms were not clean and one was broken. It took way too long to get our food."
679456539,Chicago,"If you expect service with a smile or respect, go anywhere else. I had a manager hand me change last night at the drive thru and she dropped some of my change. I have a bad lower back and asked for the difference. She outright refused to give me the correct change and basically told me I could pick it up. She claimed she was the manager and then threatened to call the police. I have never in my life had such a horrible customer service experience. She was extremely rude. They should train every employee at this particular McDonald's about customer service. ESPECIALLY the managers. Very unprofessional!"
679456541,Chicago,I was just there and they messed my order up big time not happy with this mcdonalds at all instead of dancing around and playing they should of been makin the food right !
679456542,Chicago,"Came in here for a meeting with a client since it was halfway between our respective locales. They had apparently just cleaned the whole place, which was odd, because rather than a ""DANGER WET FLOOR,"" it sort of reminded me of a swamp, as the floors and all of the surfaces were all equally moist. Not ""just-wiped-down"" moist, but rather, ""cleaned and left very damp by someone who wasn't quite sure how to use a wiping-mechanism.""I guess the coffee was okay, but a couple of people during my 35 minutes there I overheard complaining about how they had skimped on ketchup packets. ""That's 95th,"" one gent said. Serious."
679456543,Chicago,I went thru the drive thru so you expect low expectations LOL. The girl in the first window had such a bad attitude and was so rude though. She kept smacking her window seal to tell me to move faster when the car in front of me was still next to the window. HOW RUDE!!!!!!!!!!!!! At least I got to the second window and the lady who gives the food was so nice but damn that first girl needed an attitude adjustment
679456544,Chicago,1/2/15so I have had 1 good experience and many bad. this time I remembered to take a photo literally looks like they threw my burger at the wall. I had to rebuild my own burger and then the holiday pie was burnt. why in God's sweet name would you serve that somebody. anyway I am a mall employee so I will probably be back there do lack of options but I hope for a better experience in the furture.
679456545,Chicago,"Sandwiches are always messy. Sometimes they don't put sugar in a ""cream and sugar"" coffee. It's a McDonald's."
679456546,Chicago,You are in the drive thru at McD's...you aren't allowed to be angry that they got the order wrong. IT'S WHAT THEY DO. Check the bag at the window. Always. Always. Mmmmmm fries and a shake. Me likey.
679456547,Chicago,"Biggest bunch of IDIOTS I have ever encountered. I mean really, you have ONE job. It's a pathetic place. You can't even get a drink order right."
679456548,Chicago,"I have yet to get an order correct at this location. You get smart ass remarks when u speak to the manager, and corporate just apologizes and do not take any steps to improve this location.  Even if i just order a hamburger and fri, i will get cheeseburger and the fri is missing. Employees are rude and act like they r hanging on the street rather than working at a job. They need to hire competent employees who really want ajob and have enough self respect to perform their job with some pride. Its a shame because it is an ideal location and i hate having to drive to a further location because they just can't get it."
679456549,Chicago,"YES and NO depp on ur mood! well the guys who working there have a hard time to understand ur order and make it right! happened few times to me, and i live like 1 min away! but the good thing open 24/7!"
679456550,Chicago,"It appears that someone at McDonald-land corporate has taken to Yelp to read reviews, because the service here has gotten a little better than what I've posted before.So far I haven't seen any gross mistakes (like before; remember the McRib issue?), the customer service has been ok (the staff actually SMILE now and seem truly interested in what you're ordering), and for the most part I haven't had any do-overs for orders.I may be able to trust this McDonald's again. Only time will tell."
679456552,Chicago,"Okay, I seriously got the best service of any McDonald's ever at this place (in the drive through) when I passed through on my way back into the city. Each person taking the order, taking the payment, and giving us our food were all SO incredibly nice. I never pull away from a drive through and say, ""They were all so freaking nice I love them."" Hell, I rarely say that at a sit down restaurant but I was super impressed. And for a McDonald's? I mean, in theory it's ridiculous. But true! I'm pretty startled to see the bad reviews here... but I guess no one thinks to review a McDonald's unless they get mad? Anyway- two thumbs up!"
679456553,Chicago,Never get your order right.  And most of the time its because I pull up to the window and the woman is joking around with other people that work there.  Hmm.  I wonder why my order was taken wrong.
679456554,Chicago,"It about 3 or 4 minutes for me to receive 2 cheeseburgers and a French fry in line with maybe 2 customers. I did appreciate however, that I was given a fresh new fry when it took my burgers so long. I didn't even have to ask, they did it automatically."
679456555,Chicago,I have been here many times. Don't think I will return after the last time - drive thru order was wrong and what I did get looked like it had been run over by a car. I emailed them and they left me an apology message and said that they would send me a coupon for a free meal to make up for it. That never arrived. I would just like to get the food that I am supposed to get and paid for.
679456556,Chicago,"Another McDonalds, need I say more? McDonalds. Comparable to crack. You know its bad for you but you keep wanting more. So I've heard. =]"
679456557,Chicago,"This has to be the worst McDonald's location I have ever been to.  It is too bad since it is only a couple of miles away from the corporate headquarters you would think they would be out to impress. We walked in with nobody in front of us and waited for someone to even come to the front counter.  I always expect to have someone front and center at the counter when I walk in. Keep in mind that this was 6:30 on a Friday one would think that it would be busy for dinner. I should have picked up on the fact that nobody was even there and left.  The order was simple the bacon cheeseburger meal and a nugget kids meal.  It took forever to fulfill the order.  They have everyone running around for the drive-thru and the 3 cars in line, but nobody helping the front staff. Meanwhile the manager is per-occupied with filling the refrigerator with apple slices rather than managing the store/staff. We finally sit down and every table in the place was dirty. I had to grab some napkins and wet them down to clean off the table we sat at.  Needless to say my daughter is a slow eater so we were there for at least a 1/2 hour and never saw anyone come and clean tables. The food was horrible and not by McDonald's standards, but by human consumption standards.  The nuggets were cold the second we opened the bag.  The burger was cold and the bun was stale.  The french fries were cold and looked like they were sitting around for awhile. There was so much salt on the fries that I actually had to throw them away.  I love McDonald's french fries, but not when made here. I should have learned my lesson the first time I went to this place and the nuggets were cold last time. I miss the days when you went into a McDonald's and heard the sizzle of the grill, and the french fry frier beeping that it was done. Alas, steer clear of the Yorktown McDonald's it is nowhere near up to par as far as McDonald's standards should be."
679456558,Chicago,"Warm dining room, fountain service, friendly employees, and a quick turnaround time."
679456559,Chicago,"1 star.Horrible service. Inaccurate orders is a normal. Management has no prob disciplining staff in front of customers. Not cool.During the rush, they remake everything... Even the sodas. So don't count on crunching your ice. It will be melted fifteen minutes after you leave the window.Today i was not at all impressed with the service i received. The female who look my order was short and snippy when i asked about a ment item that was not on the board.I can't stand this location and i will start driving to oakbrook or glen Ellen if they can't get it together.Geesh."
679456560,Chicago,"pretty simple review, i work the early morning shift and they are open 24 hours. I've gone twice in the past week to get a coffee and one time they had to pull out the pot and start making it and the other time they told me they only were accepting cash!!!one thing you should have at that hour is coffee and I supsect something sketchy with the girl only accepting cash, won't be going here again"
679456561,Chicago,"what can you say. It's McDonald's.Breakfast drive-thru crew always good. Lunch/Dinner. ummmm....Cashiers are good, but some how every time I order my food w/o certain ingredients they do the opposite....."
679456562,Chicago,"Work nearby so used to stop for drive thru breakfast items. Poorest McDonalds I have ever been to and with five miles of World headquarters in Oak Brook. I would say they got my order correct about 45 percent of the time. The manager after a time recognized me when I parked and came in for order correction. It is not only me, I work in a 80 persons office and when I see someone carrying a Mc Donald's before I can ask , they begin to tell me how their coffee or sandwich was wrong. My biggest grip is paying for extra condiments (syrup) and not getting it . It is on my receipt ..... Staff cannot read or when you ask them , they lie to you they put in. I know bigger problems to worry about in world. But when you pay extra for something and then get lied to ....... Hello Burger King......"
